Number;Measure;Time
35;27.6575;13:11:45
49;27.7749;13:11:45
51;27.6575;13:11:45
65;27.7749;13:11:45
67;27.6575;13:11:45
1;27.7749;13:11:45
3;27.6575;13:11:45
17;27.7749;13:11:45
19;27.6575;13:11:45
33;27.7749;13:11:45
35;27.6575;13:11:45
49;27.7749;13:11:45
51;27.638;13:11:45
65;27.7749;13:11:45
67;27.6575;13:11:45
1;27.7749;13:11:46
3;27.6575;13:11:46
17;27.7749;13:11:46
19;27.6575;13:11:46
33;27.7749;13:11:46
35;27.6575;13:11:46
49;27.7749;13:11:46
51;27.6575;13:11:46
65;27.7749;13:11:46
67;27.638;13:11:46
1;27.7749;13:11:46
3;27.6575;13:11:46
17;27.7945;13:11:46
19;27.638;13:11:46
33;27.7749;13:11:46
35;27.6575;13:11:46
49;27.7749;13:11:46
51;27.6575;13:11:46
65;27.7358;13:11:46
67;27.638;13:11:46
1;27.7749;13:11:47
3;27.6575;13:11:47
17;27.7749;13:11:47
19;27.638;13:11:47
33;27.7749;13:11:47
35;27.6575;13:11:47
49;27.7749;13:11:47
51;27.6575;13:11:47
65;27.7749;13:11:47
67;27.638;13:11:47
1;27.7749;13:11:47
3;27.6575;13:11:47
17;27.7358;13:11:47
19;27.638;13:11:47
33;27.7749;13:11:47
35;27.6575;13:11:47
49;27.7749;13:11:47
51;27.638;13:11:47
65;27.7749;13:11:47
67;27.6575;13:11:47
1;27.7749;13:11:48
3;27.638;13:11:48
17;27.7358;13:11:48
19;27.6575;13:11:48
33;27.7749;13:11:48
35;27.638;13:11:48
49;27.7749;13:11:48
51;27.6575;13:11:48
65;27.7749;13:11:48
67;27.638;13:11:48
1;27.7749;13:11:48
3;27.638;13:11:48
17;27.7358;13:11:48
19;27.6575;13:11:48
33;27.7749;13:11:48
35;27.638;13:11:48
49;27.7358;13:11:48
51;27.6575;13:11:48
65;27.7749;13:11:48
67;27.6575;13:11:48
1;27.7749;13:11:49
3;27.638;13:11:49
17;27.7358;13:11:49
19;27.6575;13:11:49
33;27.7749;13:11:49
35;27.638;13:11:49
49;27.7749;13:11:49
51;27.638;13:11:49
65;27.7358;13:11:49
67;27.6575;13:11:49
1;27.7749;13:11:49
3;27.638;13:11:49
17;27.7358;13:11:49
19;27.638;13:11:49
33;27.7749;13:11:49
35;27.6575;13:11:49
49;27.7358;13:11:49
51;27.6575;13:11:49
65;27.7749;13:11:49
67;27.638;13:11:49
1;27.7358;13:11:50
3;27.6575;13:11:50
17;27.7749;13:11:50
19;27.638;13:11:50
33;27.7749;13:11:50
35;27.6575;13:11:50
49;27.7358;13:11:50
51;27.638;13:11:50
65;27.7749;13:11:50
67;27.6575;13:11:50
1;27.7358;13:11:50
3;27.638;13:11:50
17;27.7749;13:11:50
19;27.6575;13:11:50
33;27.7358;13:11:50
35;27.6575;13:11:50
49;27.7749;13:11:50
51;27.638;13:11:50
65;27.7358;13:11:50
67;27.638;13:11:50
1;27.7749;13:11:51
3;27.6575;13:11:51
17;27.7358;13:11:51
19;27.638;13:11:51
33;27.7749;13:11:51
35;27.6575;13:11:51
49;27.7358;13:11:51
51;27.638;13:11:51
65;27.7749;13:11:51
67;27.6575;13:11:51
1;27.7358;13:11:51
3;27.638;13:11:51
17;27.7749;13:11:51
19;27.6575;13:11:51
33;27.7358;13:11:51
35;27.638;13:11:51
49;27.7749;13:11:51
51;27.638;13:11:51
65;27.7358;13:11:51
67;27.6575;13:11:51
1;27.7749;13:11:52
3;27.638;13:11:52
17;27.7358;13:11:52
19;27.6575;13:11:52
33;27.7749;13:11:52
35;27.638;13:11:52
49;27.7358;13:11:52
51;27.638;13:11:52
65;27.7749;13:11:52
67;27.6575;13:11:52
1;27.7358;13:11:52
3;27.638;13:11:52
17;27.7749;13:11:52
19;27.638;13:11:52
33;27.7358;13:11:52
35;27.6575;13:11:52
49;27.7749;13:11:52
51;27.638;13:11:52
65;27.7358;13:11:52
67;27.638;13:11:52
1;27.7358;13:11:53
3;27.6575;13:11:53
17;27.7358;13:11:53
19;27.638;13:11:53
33;27.7749;13:11:53
35;27.638;13:11:53
49;27.7358;13:11:53
51;27.6575;13:11:53
65;27.7749;13:11:53
67;27.638;13:11:53
1;27.7358;13:11:53
3;27.6575;13:11:53
17;27.7358;13:11:53
19;27.638;13:11:53
33;27.7749;13:11:53
35;27.638;13:11:53
49;27.7358;13:11:53
51;27.6575;13:11:53
65;27.7358;13:11:53
67;27.638;13:11:53
1;27.7749;13:11:54
3;27.638;13:11:54
17;27.7358;13:11:54
19;27.638;13:11:54
33;27.7358;13:11:54
35;27.6575;13:11:54
49;27.7358;13:11:54
51;27.638;13:11:54
65;27.7749;13:11:54
67;27.638;13:11:54
1;27.7358;13:11:54
3;27.638;13:11:54
17;27.7358;13:11:54
19;27.638;13:11:54
33;27.7358;13:11:54
35;27.638;13:11:54
49;27.7749;13:11:54
51;27.6575;13:11:54
65;27.7358;13:11:54
67;27.638;13:11:54
1;27.7358;13:11:55
3;27.638;13:11:55
17;27.7358;13:11:55
19;27.638;13:11:55
33;27.7358;13:11:55
35;27.638;13:11:55
49;27.7749;13:11:55
51;27.6575;13:11:55
65;27.7358;13:11:55
67;27.638;13:11:55
1;27.7358;13:11:55
3;27.638;13:11:55
17;27.7358;13:11:55
19;27.638;13:11:55
33;27.7749;13:11:55
35;27.6575;13:11:55
49;27.7358;13:11:55
51;27.638;13:11:55
65;27.7358;13:11:55
67;27.638;13:11:55
1;27.7358;13:11:56
3;27.638;13:11:56
17;27.7358;13:11:56
19;27.638;13:11:56
33;27.7749;13:11:56
35;27.6575;13:11:56
49;27.7358;13:11:56
51;27.638;13:11:56
65;27.7358;13:11:56
67;27.638;13:11:56
1;27.7358;13:11:56
3;27.638;13:11:56
17;27.7358;13:11:56
19;27.638;13:11:56
33;27.7358;13:11:56
35;27.638;13:11:56
49;27.7358;13:11:56
51;27.638;13:11:56
65;27.7358;13:11:56
67;27.638;13:11:56
1;27.7358;13:11:57
3;27.638;13:11:57
17;27.7749;13:11:57
19;27.638;13:11:57
33;27.7358;13:11:57
35;27.5988;13:11:57
49;27.7358;13:11:57
51;27.638;13:11:57
65;27.7358;13:11:57
67;27.638;13:11:57
1;27.7358;13:11:57
3;27.638;13:11:57
17;27.7358;13:11:57
19;27.638;13:11:57
33;27.7358;13:11:57
35;27.638;13:11:57
49;27.7358;13:11:57
51;27.638;13:11:57
65;27.6967;13:11:57
67;27.638;13:11:57
1;27.7358;13:11:58
3;27.638;13:11:58
17;27.7358;13:11:58
19;27.638;13:11:58
33;27.7358;13:11:58
35;27.638;13:11:58
49;27.7358;13:11:58
51;27.638;13:11:58
65;27.7358;13:11:58
67;27.638;13:11:58
1;27.7358;13:11:58
3;27.638;13:11:58
17;27.7358;13:11:58
19;27.638;13:11:58
33;27.7358;13:11:58
35;27.638;13:11:58
49;27.6967;13:11:58
51;27.638;13:11:58
65;27.7358;13:11:58
67;27.638;13:11:58
1;27.7358;13:11:59
3;27.638;13:11:59
17;27.7358;13:11:59
19;27.638;13:11:59
33;27.7358;13:11:59
35;27.638;13:11:59
49;27.7358;13:11:59
51;27.638;13:11:59
65;27.7358;13:11:59
67;27.638;13:11:59
1;27.7358;13:11:59
3;27.638;13:11:59
17;27.7358;13:11:59
19;27.638;13:11:59
33;27.7358;13:11:59
35;27.638;13:11:59
49;27.7358;13:11:59
51;27.638;13:11:59
65;27.7749;13:11:59
67;27.638;13:11:59
1;27.7358;13:12:00
3;27.6575;13:12:00
17;27.7358;13:12:00
19;27.638;13:12:00
33;27.7358;13:12:00
35;27.638;13:12:00
49;27.7749;13:12:00
51;27.638;13:12:00
65;27.7358;13:12:00
67;27.6575;13:12:00
1;27.7749;13:12:00
3;27.638;13:12:00
17;27.7358;13:12:00
19;27.638;13:12:00
33;27.7749;13:12:00
35;27.638;13:12:00
49;27.7358;13:12:00
51;27.6575;13:12:00
65;27.7749;13:12:00
67;27.638;13:12:00
1;27.7358;13:12:01
3;27.638;13:12:01
17;27.7749;13:12:01
19;27.6575;13:12:01
33;27.7358;13:12:01
35;27.638;13:12:01
49;27.7749;13:12:01
51;27.638;13:12:01
65;27.7358;13:12:01
67;27.638;13:12:01
1;27.7749;13:12:01
3;27.6575;13:12:01
17;27.7358;13:12:01
19;27.638;13:12:01
33;27.7358;13:12:01
35;27.638;13:12:01
49;27.7749;13:12:01
51;27.6575;13:12:01
65;27.7358;13:12:01
67;27.638;13:12:01
1;27.7749;13:12:02
3;27.638;13:12:02
17;27.7358;13:12:02
19;27.6575;13:12:02
33;27.7358;13:12:02
35;27.638;13:12:02
49;27.7749;13:12:02
51;27.638;13:12:02
65;27.7358;13:12:02
67;27.638;13:12:02
1;27.7749;13:12:02
3;27.6575;13:12:02
17;27.7358;13:12:02
19;27.638;13:12:02
33;27.7749;13:12:02
35;27.6575;13:12:02
49;27.7358;13:12:02
51;27.638;13:12:02
65;27.7749;13:12:02
67;27.638;13:12:02
1;27.7358;13:12:03
3;27.638;13:12:03
17;27.7749;13:12:03
19;27.6575;13:12:03
33;27.7358;13:12:03
35;27.638;13:12:03
49;27.7749;13:12:03
51;27.638;13:12:03
65;27.7358;13:12:03
67;27.6575;13:12:03
1;27.7749;13:12:03
3;27.638;13:12:03
17;27.7749;13:12:03
19;27.6575;13:12:03
33;27.7358;13:12:03
35;27.638;13:12:03
49;27.7749;13:12:03
51;27.6575;13:12:03
65;27.7749;13:12:03
67;27.638;13:12:03
1;27.7749;13:12:04
3;27.6575;13:12:04
17;27.7358;13:12:04
19;27.638;13:12:04
33;27.7749;13:12:04
35;27.6575;13:12:04
49;27.7749;13:12:04
51;27.638;13:12:04
65;27.7749;13:12:04
67;27.6575;13:12:04
1;27.7749;13:12:04
3;27.638;13:12:04
17;27.7749;13:12:04
19;27.6575;13:12:04
33;27.7358;13:12:04
35;27.638;13:12:04
49;27.7749;13:12:04
51;27.6575;13:12:04
65;27.7749;13:12:04
67;27.6575;13:12:04
1;27.7749;13:12:05
3;27.638;13:12:05
17;27.7749;13:12:05
19;27.6575;13:12:05
33;27.7749;13:12:05
35;27.6575;13:12:05
49;27.7749;13:12:05
51;27.638;13:12:05
65;27.7749;13:12:05
67;27.6575;13:12:05
1;27.7749;13:12:05
3;27.6575;13:12:05
17;27.7749;13:12:05
19;27.638;13:12:05
33;27.7749;13:12:05
35;27.6575;13:12:05
49;27.7749;13:12:05
51;27.6575;13:12:05
65;27.7749;13:12:05
67;27.638;13:12:05
1;27.7749;13:12:06
3;27.6575;13:12:06
17;27.7749;13:12:06
19;27.6575;13:12:06
33;27.7749;13:12:06
35;27.638;13:12:06
49;27.7749;13:12:06
51;27.6575;13:12:06
65;27.7945;13:12:06
67;27.6575;13:12:06
1;27.7749;13:12:06
3;27.6575;13:12:06
17;27.7749;13:12:06
19;27.638;13:12:06
33;27.7749;13:12:06
35;27.6575;13:12:06
49;27.7749;13:12:06
51;27.6575;13:12:06
65;27.7945;13:12:06
67;27.638;13:12:06
1;27.7749;13:12:07
3;27.6575;13:12:07
17;27.7945;13:12:07
19;27.6575;13:12:07
33;27.7749;13:12:07
35;27.6575;13:12:07
49;27.7945;13:12:07
51;27.6575;13:12:07
65;27.7749;13:12:07
67;27.638;13:12:07
1;27.7749;13:12:07
3;27.6575;13:12:07
17;27.7945;13:12:07
19;27.6967;13:12:07
33;27.7749;13:12:07
35;27.6575;13:12:07
49;27.7945;13:12:07
51;27.6575;13:12:07
65;27.7749;13:12:07
67;27.638;13:12:07
1;27.7945;13:12:08
3;27.6575;13:12:08
17;27.7945;13:12:08
19;27.6575;13:12:08
33;27.7749;13:12:08
35;27.6575;13:12:08
49;27.7749;13:12:08
51;27.6575;13:12:08
65;27.7945;13:12:08
67;27.6575;13:12:08
1;27.7945;13:12:08
3;27.6575;13:12:08
17;27.7749;13:12:08
19;27.6575;13:12:08
33;27.7945;13:12:08
35;27.6575;13:12:08
49;27.7945;13:12:08
51;27.6575;13:12:08
65;27.7749;13:12:08
67;27.6575;13:12:08
1;27.7945;13:12:09
3;27.6575;13:12:09
17;27.7945;13:12:09
19;27.6575;13:12:09
33;27.7749;13:12:09
35;27.6575;13:12:09
49;27.7945;13:12:09
51;27.6575;13:12:09
65;27.7945;13:12:09
67;27.6575;13:12:09
1;27.7749;13:12:09
3;27.6967;13:12:09
17;27.7945;13:12:09
19;27.6575;13:12:09
33;27.7945;13:12:09
35;27.6575;13:12:09
49;27.7945;13:12:09
51;27.6967;13:12:09
65;27.7749;13:12:09
67;27.6575;13:12:09
1;27.7945;13:12:10
3;27.6575;13:12:10
17;27.7945;13:12:10
19;27.6967;13:12:10
33;27.7945;13:12:10
35;27.6575;13:12:10
49;27.7945;13:12:10
51;27.6575;13:12:10
65;27.7945;13:12:10
67;27.6967;13:12:10
1;27.7945;13:12:10
3;27.6575;13:12:10
17;27.7945;13:12:10
19;27.6575;13:12:10
33;27.7945;13:12:10
35;27.6967;13:12:10
49;27.7945;13:12:10
51;27.6575;13:12:10
65;27.7945;13:12:10
67;27.6967;13:12:10
1;27.7945;13:12:11
3;27.6575;13:12:11
17;27.7945;13:12:11
19;27.6575;13:12:11
33;27.7945;13:12:11
35;27.6967;13:12:11
49;27.7945;13:12:11
51;27.6967;13:12:11
65;27.7945;13:12:11
67;27.6575;13:12:11
1;27.7945;13:12:11
3;27.6967;13:12:11
17;27.7945;13:12:11
19;27.6575;13:12:11
33;27.7945;13:12:11
35;27.6967;13:12:11
49;27.8336;13:12:11
51;27.6967;13:12:11
65;27.7945;13:12:11
67;27.6575;13:12:11
1;27.7945;13:12:12
3;27.6967;13:12:12
17;27.7945;13:12:12
19;27.6967;13:12:12
33;27.8336;13:12:12
35;27.6575;13:12:12
49;27.7945;13:12:12
51;27.6967;13:12:12
65;27.8336;13:12:12
67;27.6967;13:12:12
1;27.7945;13:12:12
3;27.6575;13:12:12
17;27.8336;13:12:12
19;27.6967;13:12:12
33;27.7945;13:12:12
35;27.6967;13:12:12
49;27.8336;13:12:12
51;27.6575;13:12:12
65;27.8336;13:12:12
67;27.6967;13:12:12
1;27.7945;13:12:13
3;27.6967;13:12:13
17;27.8336;13:12:13
19;27.6575;13:12:13
33;27.7945;13:12:13
35;27.6967;13:12:13
49;27.8336;13:12:13
51;27.6967;13:12:13
65;27.8336;13:12:13
67;27.6967;13:12:13
1;27.7945;13:12:13
3;27.6967;13:12:13
17;27.8336;13:12:13
19;27.6967;13:12:13
33;27.8336;13:12:13
35;27.6967;13:12:13
49;27.7945;13:12:13
51;27.6575;13:12:13
65;27.8336;13:12:13
67;27.6967;13:12:13
1;27.8336;13:12:14
3;27.6967;13:12:14
17;27.8336;13:12:14
19;27.6967;13:12:14
33;27.7945;13:12:14
35;27.6967;13:12:14
49;27.8336;13:12:14
51;27.6967;13:12:14
65;27.8336;13:12:14
67;27.6967;13:12:14
1;27.7945;13:12:14
3;27.6967;13:12:14
17;27.8336;13:12:14
19;27.6575;13:12:14
33;27.8336;13:12:14
35;27.6967;13:12:14
49;27.8336;13:12:14
51;27.6967;13:12:14
65;27.7945;13:12:14
67;27.6967;13:12:14
1;27.8336;13:12:15
3;27.6967;13:12:15
17;27.8336;13:12:15
19;27.6967;13:12:15
33;27.8336;13:12:15
35;27.6967;13:12:15
49;27.8336;13:12:15
51;27.6967;13:12:15
65;27.8336;13:12:15
67;27.6575;13:12:15
1;27.8336;13:12:15
3;27.7358;13:12:15
17;27.8336;13:12:15
19;27.6967;13:12:15
33;27.8336;13:12:15
35;27.6967;13:12:15
49;27.8336;13:12:15
51;27.6967;13:12:15
65;27.8336;13:12:15
67;27.6967;13:12:15
1;27.8336;13:12:16
3;27.7358;13:12:16
17;27.8336;13:12:16
19;27.6967;13:12:16
33;27.8336;13:12:16
35;27.6967;13:12:16
49;27.8336;13:12:16
51;27.7358;13:12:16
65;27.8336;13:12:16
67;27.6967;13:12:16
1;27.8336;13:12:16
3;27.6967;13:12:16
17;27.8727;13:12:16
19;27.7358;13:12:16
33;27.8336;13:12:16
35;27.6967;13:12:16
49;27.8336;13:12:16
51;27.6967;13:12:16
65;27.8727;13:12:16
67;27.7358;13:12:16
1;27.8336;13:12:17
3;27.6967;13:12:17
17;27.8727;13:12:17
19;27.6967;13:12:17
33;27.8336;13:12:17
35;27.7358;13:12:17
49;27.8727;13:12:17
51;27.6967;13:12:17
65;27.8336;13:12:17
67;27.7358;13:12:17
1;27.8336;13:12:17
3;27.6967;13:12:17
17;27.8727;13:12:17
19;27.7358;13:12:17
33;27.8336;13:12:17
35;27.6967;13:12:17
49;27.8336;13:12:17
51;27.7358;13:12:17
65;27.8727;13:12:17
67;27.6967;13:12:17
1;27.8336;13:12:18
3;27.7358;13:12:18
17;27.8727;13:12:18
19;27.6967;13:12:18
33;27.8727;13:12:18
35;27.6967;13:12:18
49;27.8336;13:12:18
51;27.7358;13:12:18
65;27.8727;13:12:18
67;27.6967;13:12:18
1;27.8336;13:12:18
3;27.7358;13:12:18
17;27.8727;13:12:18
19;27.6967;13:12:18
33;27.8727;13:12:18
35;27.6967;13:12:18
49;27.8336;13:12:18
51;27.7358;13:12:18
65;27.8727;13:12:18
67;27.6967;13:12:18
1;27.8336;13:12:19
3;27.7358;13:12:19
17;27.8727;13:12:19
19;27.7358;13:12:19
33;27.8336;13:12:19
35;27.6967;13:12:19
49;27.8727;13:12:19
51;27.7358;13:12:19
65;27.8727;13:12:19
67;27.6967;13:12:19
1;27.8336;13:12:19
3;27.7358;13:12:19
17;27.8727;13:12:19
19;27.6967;13:12:19
33;27.8727;13:12:19
35;27.7358;13:12:19
49;27.8336;13:12:19
51;27.7358;13:12:19
65;27.8727;13:12:19
67;27.6967;13:12:19
1;27.8336;13:12:20
3;27.7358;13:12:20
17;27.8727;13:12:20
19;27.7358;13:12:20
33;27.8727;13:12:20
35;27.6967;13:12:20
49;27.8336;13:12:20
51;27.7358;13:12:20
65;27.8727;13:12:20
67;27.7358;13:12:20
1;27.8727;13:12:20
3;27.7358;13:12:20
17;27.8727;13:12:20
19;27.7358;13:12:20
33;27.8727;13:12:20
35;27.6967;13:12:20
49;27.8727;13:12:20
51;27.7358;13:12:20
65;27.8727;13:12:20
67;27.7358;13:12:20
1;27.8727;13:12:21
3;27.7358;13:12:21
17;27.8727;13:12:21
19;27.7358;13:12:21
33;27.8727;13:12:21
35;27.7358;13:12:21
49;27.8727;13:12:21
51;27.7358;13:12:21
65;27.8727;13:12:21
67;27.7358;13:12:21
1;27.8727;13:12:21
3;27.7358;13:12:21
17;27.8727;13:12:21
19;27.7358;13:12:21
33;27.8727;13:12:21
35;27.7358;13:12:21
49;27.9118;13:12:21
51;27.7358;13:12:21
65;27.8727;13:12:21
67;27.7358;13:12:21
1;27.8727;13:12:22
3;27.7358;13:12:22
17;27.8727;13:12:22
19;27.6967;13:12:22
33;27.8727;13:12:22
35;27.7749;13:12:22
